EDGE;Breda;Brussels;108.300000
EDGE;Bruges;Brussels;105.700000
EDGE;Brussels;Liege;106.900000
EDGE;Brussels;Lille;109.000000
EDGE;Brussels;Maastricht;110.400000
EDGE;Brussels;Tilburg;110.100000
EDGE;Brussels;Eindhoven;119.600000
EDGE;Brussels;Rotterdam;116.900000
EDGE;Brussels;Charleville;120.100000
EDGE;Brussels;TheHague;114.800000
EDGE;Brussels;Leiden;119.000000
EDGE;Brussels;Utrecht;111.700000
EDGE;Brussels;Nijmegen;120.200000
EDGE;Arnhem;Brussels;112.500000
EDGE;Brussels;Haarlem;114.000000
EDGE;Brussels;Calais;120.100000
EDGE;Pilsen;Prague;101.000000
EDGE;Liberec;Prague;92.100000
EDGE;Hradec Kralove;Prague;102.300000
EDGE;Dresden;Prague;102.600000
EDGE;Ceske Budejovice;Prague;107.600000
EDGE;Prague;Walbrzych;108.700000
EDGE;Radom;Warsaw;98.200000
EDGE;Plock;Warsaw;101.800000
EDGE;Lodz;Warsaw;102.000000
EDGE;Lublin;Warsaw;109.000000
EDGE;Kielce;Warsaw;108.600000
EDGE;Olsztyn;Warsaw;110.400000
EDGE;Budapest;Kecskemet;77.000000
EDGE;Budapest;Gyor;83.600000
EDGE;Budapest;Nitra;81.400000
EDGE;Banska Bystrica;Budapest;83.900000
EDGE;Budapest;Trnava;84.100000
EDGE;Budapest;Miskolc;83.500000
EDGE;Bratislava;Budapest;83.300000
EDGE;Budapest;Szeged;75.600000
EDGE;Budapest;Subotica;84.000000
EDGE;Budapest;Pecs;81.100000
EDGE;Stockholm;Vasteras;60.600000
EDGE;Norrkoping;Stockholm;65.500000
EDGE;Orebro;Stockholm;71.500000
EDGE;Linkoping;Stockholm;73.900000
EDGE;Stockholm;Turku;104.900000
EDGE;Copenhagen;Malmo;90.300000
EDGE;Copenhagen;Helsingborg;88.200000
EDGE;Copenhagen;Odense;117.800000
EDGE;Aarhus;Copenhagen;112.000000
EDGE;Copenhagen;Rostock;102.400000
EDGE;Drammen;Oslo;61.000000
EDGE;Kristiansand;Oslo;74.000000
EDGE;Gothenburg;Oslo;71.800000
EDGE;Helsinki;Tallinn;90.000000
EDGE;Helsinki;Turku;92.700000
EDGE;Helsinki;Tampere;100.900000
EDGE;Helsinki;Lappeenranta;98.100000
EDGE;Lisbon;Setubal;81.500000
